data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;
5 de março de 2024;Precisa melhorar;Bom café da manhã. Quarto amplo.;Travesseiros péssimos. Isolamento acústico do quarto ruim. Barulho constante vindo do alarme do elevador no corredor.;7;;;;
21 de fevereiro de 2024;Não compatível com o preço da tarifa;Da localização e do atendimento rápido às solicitações;Da limpeza, das toalhas velhas, ásperas e desconfortáveis, das roupas de cama e travesseiros que não estavam cheirosos. Na verdade estavam com cheiro de suor como não tivessem sido higienizados, pedimos, inclusive, a substituição e da refrigeração do quarto. O ar condicionado não deu conta. Aparelho antigo, barulhento e pouco potente para o tamanho do ambiente. O quarto estava quente e desconfortável.;6;;;;
4 de fevereiro de 2024;Ok. Porém é um dos hotéis mais caros no Recife . Pelo valor esperava mais;Local ok.;Limpeza .. sensação de “velho”. Entupimento no banheiro . Ar condicionado barulhento .;5;;;;
1º de fevereiro de 2024;Ok;Espqço;Boa;7;;;;
31 de janeiro de 2024;Viagem Recife;A localização do hotel é perfeita, além da ótima vista para o mar.;O quarto deixa muito a desejar, um dos equipamentos de ar condicionado não estava funcionando;;;;;
17 de janeiro de 2024;Está descuidado em alguns detalhes simples e baratos na manutenção;Localização e isolamento acústico;Falta de manutenção no teto da varanda do apto 2503 e no caimento (nivel) do piso do chuveiro, vez que acumula água onde não tem ralo (absurdo);7;;;;
14 de janeiro de 2024;Precisando retomar o padrão de qualidade.;Localização.;Quarto barulhento. Muitos residentes ou usuários de quartos de “pool hoteleiro” que mantinham portas de quartos abertos e faziam barulhos na madrugada no horário de repouso dos hóspedes do hotel. Arrumação deixou um pouco a desejar no quarto.;;;;;
;;;;;;;;
O drink de boas vinda é apenas caipirinha ou caipirosca com cachaça nacional pitu ou vodka nacional Natasha ou SKY;" o que não reflete a qualidade que se espera de um hotel dessa categoria e com o custo de hospedagem despendido.""";6;;;;;;
4 de janeiro de 2024;Tem bastante a melhorar as instalações.;Da comida e do café da manhã. O elevador panorâmico.;O vaso sanitário estava entupido. O ar condicionado com cheiro de mofo e parando de funcionar.;7;;;;
2 de janeiro de 2024;Ótima localização;O café da manhã é muito bom, com várias opções de recheio pra tapioca e omelete.;;;;;;
A vista do quarto para a praia é bem bonita e o hotel fica bem localizado;" perto de bares e restaurantes.""";O quarto é mal planejado. Ele é gigante, mas o banheiro é mal feito, muito pequeno e estreito, a porta tem que estar fechada pra você conseguir se locomover lá dentro. Achei isso bem ruim, porque você quer conforto, mas fica incomodado toda vez que vai ao banheiro.;7;;;;;
30 de dezembro de 2023;O hotel tem um potencial enorme de ser o melhor hotel de Recife, mas está abandonado, a piscina péssima (a anos não é re;O tamanho do quarto e a vista;Toalhas pessimas, banheiros pequenos;7;;;;
27 de dezembro de 2023;Estádia decepcionante;Posição em que está o hotel e funcionários prestativos e gentis.;Acomodações antigas, sem investimento pelo grupo Radisson. Apesar de bem posicionado e funcionários cordiais e prestativos, não vale o custo benefício. Hall com tapetes e sofás velhos. Quartos com cortinas antiquadas e velhas. Uma capital tão linda merecia um investimento maior do grupo.;7;;;;
15 de dezembro de 2023;Ruim;Localização, tamanho do quarto;Piso de vinil imundo;;;;;
Água da pia do banheiro; que não vaza;" amarela banheiro pessimo""";3;;;;;
11 de dezembro de 2023;Boa;Da vista para o mar, cama e ar-condicionado;Faltando manutenção e cuidado com a higiene do banheiro. Também não havia cesto de lixo acionado por pedal nem exaustão no banheiro.;6;;;;
4 de dezembro de 2023;Nada agradavel;Vista Mar;Limpeza, quarto com cheiro ruim, toalhas velhas;6;;;;
24 de outubro de 2023;Custo benefício não foi satisfatório, pelo valor da diária;Localização muito boa;Reservei um quarto normal e na chegada só tinha para deficientes com todos os móveis do quarto estruturados para eles, fiquei esperando um bom tempo até ter um quarto disponível.;6;;;;
19 de outubro de 2023;Boa no Geral.;Boa Localização, Estacionamento para hóspedes.;Banheiro com pontos de mofo, chuveiro com aquecimento demorado,;7;;;;
11 de outubro de 2023;Um susto no início mas acabou tudo bem;Gostei da localização do Hotel;Ficamos presos no elevador no dia da chegada no 28 andar e sem nenhuma perspectiva de sair pois a empresa Atlas sequer atendeu a ligação de emergência. Saímos do elevador pela porta aberta entre os andares 27 e 28. Não foi uma experiência agradável;7;;;;
11 de outubro de 2023;Custo benefício ruim.;Funcionários muito educados e solícitos;Manutenção das instalações ruins. Quarto auxiliar com cheiro de mofo. Janela do banheiro quebrada. Piscina deserta, sem funcionários, não tem acesso a bar ou restaurante. Esquecemos toalhas precisei ligar para meu marido no quarto para ele interfonar na portaria e solicitar. Por outro lado, café da manhã muito bom… para não hóspedes o valor é R$55. Vista também muito boa. Avaliando o custo benefício, notei que outros hotéis entregariam mais por um valor menor.;6;;;;
5 de outubro de 2023;Razoável;Quarto;Elevador com problemas. Meu amigo estava no sexto andar é um dos elevadores estava com problema na tecla 6. Foi reportado.;7;;;;
2 de outubro de 2023;Nada demais;Localização, equipe e tamanho do;;;;;;
"Quarto.""";Atraso no checkin, cheiro dos quartos e do hotel em geral. Quarto barulhento, faltou sabonete, banheiro com aspecto sujo.;5;;;;;;
21 de setembro de 2023;Bom;Todos os funcionários muito gentis e cordiais. Respondem rápido a qualquer necessidade.;Hotel esta sujo e sem cuidado. Corredores e portas sujas.;7;;;;
6 de setembro de 2023;Satisfatório;Funcionários;Cheiro de Mofo !!;6;;;;
12 de julho de 2023;Há pousadas com muito mais benefícios!;Localização ótima. ;;;;;;
Apartamento com 2 dormitórios e frente ao mar.;;;;;;;;
"Serviços de refeições 24 horas.""";Banheiro minúsculo e chuveiro com péssima pressão d’água.;;;;;;;
Falta de Smart TV; falta de Plataformas como Netflix; a qual usufruímos até mesmo nas Pousadas em regiões mais carentes. Wi-Fi fraco. ;;;;;;
Abastecimento de garrafas de água mineral em quantidade pequena para atender 3 hóspedes;" além de ter somente 2 copos e 1 cadeira na mesa para refeições.""";7;;;;;;
22 de junho de 2023;Alto custo benefício;Localização incrível.;;;;;;
"Café da manhã bom""";Um pouco mal cuidado para o nome e valor do hotel.;;;;;;;
Quartos tinham paredes mal acabadas;" cantos com formiga. Esse preço e até esse mesmo hotel em outras regiões é uma experiência impecável.""";7;;;;;;
15 de junho de 2023;Não houve estadia. A recepção informou que não havia reserva para mim. Fiquei em outro hotel;;Mesmo apresentando o voucher emitido pela BOOKING.COM, a recepção informou que não havia reserva em meu nome e, por isso, tive que procurar outro hotel e pagar outra estadia. Importante deixar claro que FUI COBRADO PELA ESTADIA e não pude me hospedar no estabelecimento.;1;;;;
5 de junho de 2023;Satisfatória!;A simpatia e educação da sra. responsável pelas tapiocas.;;;;;;
Camas grandes e confortáveis.;;;;;;;;
O Café da manha bem gostosos.;;;;;;;;
"Funcionários atenciosos.""";O Hotel estava em reforma, o barulho durante o dia erra terrível! ;;;;;;;
A limpeza dos banheiros; deixava a desejar.;;;;;;;
As chaves desmagnetizavam com facilidade; diariamente ficávamos para fora. Isso ocorreu nos 5 dias ;;;;;;;
"em que me hospedei lá .""";7;;;;;;;
21 de maio de 2023;A acomodacao não atentendeu minhas expectativas;Tamano da suit;;;;;;
"Ubicacao""";Pedi informacao para moça da recepcao sobre o convenio com a Ecope, nao soube me informar;;;;;;;
Café da manhã simples;;;;;;;;
Tive que pedir limpeza da suite as 15.00h ; já que não é rotina;;;;;;;
"Também não é rotina repor os itens do minibar""";6;;;;;;;
15 de maio de 2023;Satisfatório;Localização;Conforto da cama, exaustor do banheiro não funciona;6;;;;
8 de maio de 2023;recepcionistas pouco empáticos;;quarto quente;7;;;;
2 de abril de 2023;Bom;Cafe da Manha;Nao Avis um Caixa Elektrisk 24hs ;;;;;
"Necessita !!!""";7;;;;;;;
30 de março de 2023;Bom;Quarto bem espaçoso com cama boa. Vista linda da Praia de Boa Viagem.;As fotos do site são muito melhores que a realidade do hotel. Limpeza deixou muito a desejar. Banheiro precisando urgente de reforma, td muito encardido… Valor da diária muito alto pelo nível do apto.;7;;;;
25 de março de 2023;Bom;Pequeno almoço localização atendimento dos funcionários;O cofre do quarto está colocado muito baixo dificulta a utilização por pessoas de idade;7;;;;
20 de março de 2023;Frustrou nossas exorctativas. Tive a oportunidade de me hospedar no Radisson de Curitiba e não tem comparação.;ambiente espaçoso;;;;;;
20 de março de 2023;Bom;Limpeza do quarto.;Cama ruim, colchão muito deformado, possivelmente pelo uso, mole demais, com cheiro de suor, o que deixou muito desconfortável dormir. Necessitando trocar os colchões. Café da manhã simples pelo valor cobrado.;7;;;;
20 de março de 2023;Não justifica o preço/noite;O pequeno almoço era bom e a localização tb.;Relação preço-qualidade deixa a desejar, este hotel tem um preço relativamente alto e deixam apenas uma garrafa de água 50ml para 3 pessoas! Um calor do diabos mas se quiserem mais água é a pagar- por 100€ por noite acho que merecia 1 garrafa pequena por cliente no minimo!;6;;;;
3 de março de 2023;Bom;O café da manhã caiu muito de padrão;Do café da manhã e por ter que descer a recepção para recodificar as chaves de acesso ao apartamento. Aconteceu pelo menos duas vezes;7;;;;
2 de fevereiro de 2023;Foi boa;Café da manhã 200%, localização ótima, instalações bonitas. Serviço adequado.;Há muita variação na pressão da água no chuveiro, bem como na temperatura. a Hidráulica não parece boa. Tudo tá muito envelhecido. Para o preço que cobram, deveria estar tudo mais atualizado.;7;;;;
26 de janeiro de 2023;Já estive hospedada em um quarto melhor. Desta vez decepcionou.;cama confortável;Banheiro ruim. Mal cuidado. Sem secador de cabelo. Tive que solicitar. Privada entupida.;7;;;;
16 de janeiro de 2023;Pelo valor da diária, não vale o sacrifício.;Tudo bem limpo e confortável.;Na minha acomodação faltou secador de cabelo no banheiro e a trava de segurança da porta estava totalmente quebrada, certamente deve ter sido arrombada em outra ocasião e o hotel não refez o conserto dessa trava de segurança. Em outro momento telefonei para a recepção para usar a sauna, mas depois de 10 minutos ao entrar na sauna, que estava com os motores ligados e funcionando, percebi que não estava funcionando mesmo ficando por mais de 15 minutos aguardando o funcionamento. Lamento que falhas assim ainda possam ocorrer com um hotel tão bem avaliado.;6;;;;
16 de janeiro de 2023;Bom;O quarto é excelente. O hotel está muito bem localizado. A vista do quarto é linda.;O banheiro poderia ser maior. A comida do restaurante é ruim e muito cara (estava completamente sem tempero, sem sal, sem graça). Até mesmo o hambúrguer estava ruim.;7;;;;
8 de dezembro de 2022;Bom;tamanho do quarto e localização;banheiro precisando reparos e café da manhã poderia melhorar;7;;;;
7 de dezembro de 2022;muito cara pelo oferecido;;restaurante: as 8h da manha o buffet ja estava acabando se menor sinal de reposição, tudo acabando.;;;;;
almoço; buffet muito fraco sem opções; sujo e sem cuidado;;;;;;
"jantar….""";4;;;;;;;
1º de dezembro de 2022;Bom para uma noite de descanso, já que meu destino final era um pousada na Praia de Carneiros.;Café da manhã bem servido. A funcionária que faz as tapiocas, omeletes, etc…, muito animada e educada.;As instalações do hotel já estão velhas. Quartos, banheiros e áreas comuns estão precisando de reforma.;7;;;;
14 de novembro de 2022;;;;1;;;;
14 de novembro de 2022;Bom;Principalmente a localização;Limpeza! No banheiro encontramos xampu e sabonetes que já tinham sido usados;7;;;;
7 de novembro de 2022;Bom;Localização excelente, quarto amplo.;Apesar de ter ficado no 14o andar achei um pouco barulhento. ;;;;;
"Cortina black-out não veda nada.""";7;;;;;;;
6 de novembro de 2022;esperava mais;#NOME?;;;;;;
"-cama muito boa""";-arrumação do quarto apenas aconteceu após pedido, e mesmo assim foi incompleta não deixando quantidade correta de toalhas.;;;;;;;
#NOME?; mesmo com;;;;;;;
"gerador ar condicionados não funcionavam""";7;;;;;;;
3 de novembro de 2022;Agradável. À vista da varanda é simplesmente maravilhosa.;Gostei da localização de o apartamento ser de frente para o mar.O café da manhã é muito bom. A arquitetura do prédio é belíssima. O staff é bem simpático e a roupa de cama é de boa qualidade.;O enxoval e os móveis estão precisando de um up grade. Camas e mesas do restaurante soltando os forros, toalhas de banho velhas. O colchão é velho também.O pequeno tapete existente no quarto não deveria existir. Chegamos à noitinha e quando entramos o quarto cheirava a mofo. Deveria ter sido aberto durante o dia. O cofre é colocado muito baixo, difícil de acessar.;7;;;;
3 de novembro de 2022;hotel de negócios. quarto espaçoso e limpo.;localização muito boa, quarto grande, café da manhã gostoso.;;;;;;
a vista dos quartos é incrível. hotel enorme;" equipe atenciosa.""";a piscina é super pequena pra um hotel deste tamanho. quando chegamos nos colocaram no primeiro andar, super barulhento. pedi pra trocar, fomos para o oitavo. melhor, mas ainda dava pra ouvir bastante barulho da rua.;;;;;;
café da manhã bom; mas tem espaço para melhorar. mesas bagunçadas;" serviço atencioso mas devagar.""";7;;;;;
24 de outubro de 2022;Aceitável;somente ok, nada demais, café preto pessimo;o saguão é feio e desconfortável, faltam regras de comportamento, gente sem camisa deveria ser proibido. a iluminação do banheiro é branca, horrível. não tem um barman que faça um bom drink. piscina pequena e sem suporte de funcionários, a sauna da nojo de entrar;5;;;;
