data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
2 de fevereiro de 2025;Péssima experiência;Na verdade, nada. Achei um falta de respeito com o cliente, jogando duas pessoas q n sabia nem para onde iria.;N gostei de nada, infelizmente ;;;;;;;
"N voltarei mais e tbm n indico""";2;;;;;;;;;
1º de fevereiro de 2025;Precisam melhorar a cozinha;Cama excelente;Checkin lento e comida muito ruim, pedimos uns hambúrgueres e vieram frios, batatas murchas e carne muito salgada.;5;;;;;;
29 de janeiro de 2025;Bom;Cama grande e confortável, restaurante bom, café da manhã ok (poderiam variar nas opções);Não trocaram as toalhas de rosto e o pano do chão do box, somente as toalhas de banho, nos cinco dias que ficamos lá.;7;;;;;;
28 de janeiro de 2025;Muito ruim;Experiência péssima, o flat é legal mas a gestor é horrível;;2;;;;;;
20 de janeiro de 2025;Hospedagem boa, café da manhã ruim;Instalações dos quartos excelentes. Funcionários educados. Chuveiros e camas boas.;;;;;;;;
;;;;;;;;;;
"Solicitei duas taças para o quarto e os mesmos disseram que só disponibilizariam se o vinho tivesse sido comprado no bar do hotel. Achei um absurdo.""";O café da manhã é muito ruim. Tem um pouco de tudo, mas tudo sem capricho. As refeições quentes, geralmente estão frias, como cachorro quente, cuscuz, ensopados. Eles não colocam proteínas de qualidade, geralmente é toscana, mortadela. Fizeram um torta de frango, nem tinha frango. Beiju só tem duas opções salgadas: queijo, presunto e mortadela ou queijo. Beiju doce nunca tinha leite condenado, apesar de está no cardápio. Pão de queijo de péssima qualidade. Sucos aguados. Disseram que a empresa que gerencia o café não é do hotel. Oriento trocar de empresa.;7;;;;;;;;
15 de janeiro de 2025;Regular;A cama, o chuveiro e a localização;Ar condicionado não funcionou direito, limpez deixou a desejar e toalhas de banho velhas e sem cheiro de limpeza. E o café da manhã ruim;6;;;;;;
14 de janeiro de 2025;Aceitável;Hotel razoável. Bom café da manhã.;Lençol da cama não ficava no colchão.;5;;;;;;
12 de janeiro de 2025;Quando eu voltar a Recife ficarei novamente neste hotel, só peço que melhorem as toalhas.;O café da manhã foi bom, mas pode melhorar acrescentando alguns itens, como coalhada e bacon. A localização é muito boa, recomendo para quem quer ficar em Boa Viagem.;Não gostei do cheiro das toalhas, tudo indica que o produto usado na lavagem das toalhas está deixando um mau cheiro nelas. O estacionamento não é por conta da estadia, é cobrada R$ 25,00 a diária.;7;;;;;;
11 de janeiro de 2025;Bom;Compacta e limpa;Pequena, sem vista.;7;;;;;;
7 de janeiro de 2025;Boa localização e péssima comida;Da localização e da reforma na academia. O quarto precisa de reforma, mas ainda é agradável.;Da péssima comida do restaurante. Jantei por quatro vezes diferentes por comodidade e TODAS as vezes a comida veio muito ruim. A piscina está SEMPRE muito suja e no café da manhã não há lugar no salão para todos os hóspedes. Nos dias 1 e 2 de Janeiro o caos foi pior ainda. Os preços dos itens do frigobar do quarto são abusivos;;;;;;;
7 de janeiro de 2025;Poderia ter sido melhor.;A estrutura física do hotel é bem legal e chama a atenção. Os quartos têm camas bem confortáveis e a água do chuveiro é uma delícia, bastante forte.;Passamos somente 01 (uma) diária e 02 (duas) coisas nos chamou atenção de forma extremamente negativa. A 1ª foi o barulho que o ar condicionado fazia, pois toda hora que o compressor disparava para começar a gelar, tomávamos um susto (apto 908). Além disso, passamos por 02 (duas) desagradáveis quedas de energia no hotel que nos fez acordar. Situação bem desagradável.;7;;;;;;
6 de janeiro de 2025;DESAPONTAMENTO;Café da manhã;Limpeza e estacionamento pouco sinalizado, já que é compartilhado entre o hotel e o flat.;6;;;;;;
4 de janeiro de 2025;Estafia lamentável, com um diária exorbitante para a qualidade do hotel.;Nada.;Café da manhã péssimo, desorganizado e num lugar minúsculo para a quantidade de hóspedes. Estacionamento péssimo, sem a menor condição para uso, deveria ser interditado. Sistema de digital nas portas não funcionava, nem comigo nem com minha esposa, além de ter visto vários hóspedes reclamando!!!;6;;;;;;
31 de dezembro de 2024;Percebi um certo descaso com a parte externa dos apartamentos, paredes riscadas e portas danificadas;Organização do quarto;;6;;;;;;
26 de dezembro de 2024;Bom;A estrutura do hotel é bem antiga. O check out poderia ser mais ágil. Café da manhã deixa a desejar mas o atendimento da atendente que faz a tapioca foi o melhor.;Check Out;7;;;;;;
23 de dezembro de 2024;bem localizado.;;Funcionária da recepção mal educada. Quarto antigo. Poucos itens de amenidade no banheiro.;7;;;;;;
13 de dezembro de 2024;Bom;A Foto das belas torres que nos chamam a atenção, sugere ser um hotel luxuoso…;;;;;;;;
;;;;;;;;;;
Porém; não existe luxo…;;;;;;;;;
;;;;;;;;;;
"Temos um hotel que entrega o básico do básico… mas que funciona.""";;7;;;;;;;;
11 de dezembro de 2024;Aceitável;localização;Fizemos reserva de dois quartos duplos, 4 pessoas e lá me cobraram mais duas pessoas. Realmente a reserva impressa estava para dois em dois quartos, mas coloquei no motor de busca p4 pessoas dois quartos. NUNCA VI ESTAR NUM QUARTO DUPLO E NÃO SINGLE, considerarem uma pessoa qd busquei para duas. Não sei de fato se o erro foi da Bokking ou do hotel. Mas, atendimento do hotel ruim, café da manhã tb muito corporativo. Ar condicionado do quarto barulhento demais;5;;;;;;
9 de dezembro de 2024;Confortável e bem localizado, com algumas falhas.;A localização é ótima, perto de tudo em Recife e a a 5 minutos andando do melhor local da praia de Boa Viagem. Quarto confortável, vista do 34º andar é incrível, café da manhã variado, quarto dispõe de shampoo e condicionador em boas quantidades.;O check in demorou muito e o atendimento não foi excelente, a sala do café da manhã e o elevador fazem muito calor. Também é lamentável que tenha que se pagar 20 reais pelo estacionamento, apesar do entorno ser bem tranquilo de estacionar.;6;;;;;;
3 de dezembro de 2024;Atendimento péssimo - número de funcionários insuficiente;;O atendimento na recepção foi péssimo. No horário do check in havia apenas uma funcionária para o hotel gigantesco. Formou-se uma fila, foram quase 50 minutos de pé logo na chegada. A funcionária se desdobrava para atender demandas que chegavam a todo momento, inclusive fez check in de um grupo que sequer esperou com os demais na fila. Desorganização completa e descaso com os clientes. ;;;;;;;
;;;;;;;;;;
O café da manhã é de mediano para ruim. Qualidade dos alimentos não muito boa apesar da grande variedade. ;;;;;;;;;;
;;;;;;;;;;
"Se for encarar leve uma cadeira para aguardar na fila!""";5;;;;;;;;;
2 de dezembro de 2024;Péssima.;Localização boa e algumas pessoas da equipe educadas.;Quartos muito sujos. No meu tinha cabelos na cama (lençol, dentro do edredom e na toalha de rosto);;;;;;;
1º de dezembro de 2024;Ruim;A localização é muito boa, e as instalações do hotel são razoáveis (poderiam ser um pouco melhores).;O atendimento, em geral, é péssimo, seja no check-in, seja no check-out, tudo demora uma pérola. No restaurante é mais ou menos a mesma coisa. Faltam funcionários e os que ali trabalham não são assim tão eficientes.;3;;;;;;
28 de novembro de 2024;Aceitável;Apartamento com excelente vista, e localização ok para deslocamento de dia.;A noite, a região não é muito convidativa para deslocamentos a pé. Não havia informações sobre as tapiocas que poderiam ter sido solicitadas durante o café da manhã.;5;;;;;;
28 de novembro de 2024;Bom;A localização do hotel é excelente. Próximo à praia da Boa Viagem e ao mesmo tempo, próximo ao aeroporto. O café da manhã é muito bem servido.;O quarto merece uma reforma, pois está com cheiro de mofo e as dependências velhas.;7;;;;;;
24 de novembro de 2024;Limpeza deixou a desejar;Limpeza deixou a desejar no banheiro especialmente . As toalhas tinham cheiro . Café da manhã parecia um café da manhã em um campo de refugiados . Acredito que o local do café desproporcional .;;6;;;;;;
18 de novembro de 2024;Bom;Quarto e cama espaçosos;Limpeza. 2 baratas pequenas no banheiro e 1 barata pequena saindo de dentro da bancada do móvel da tv.;7;;;;;;
16 de novembro de 2024;Hotel razoável, mas custo benefício não vale.;Localização e camas.;Check in muito demorado, e o café.. suco de laranja aguado. Não achei custo beneficio bom.;4;;;;;;
10 de novembro de 2024;Razoavel;Já nos hospedamos outras vezes, o café da manhã deu uma piorada, antes tinha muitas opções. Acredito que eles devem voltar a melhorar o café.;;7;;;;;;
7 de novembro de 2024;Bom;Quartos;Café da manhã ;;;;;;;
"Atendimento dos funcionários""";7;;;;;;;;;
7 de novembro de 2024;Aceitável pelo preço;Cafe da manhã é bom! O quarto familia tambem;Ar condicionado quebrado e com barulhos e vazamento;7;;;;;;
5 de novembro de 2024;Conforto e localização muito boas, porém as comodidades estão cada vez mais fracas.;Quartos amplos, cama confortável, limpeza impecável.;Café da manhã sempre lotado, sempre as mesmas opções. Fiquei 3 dias dessa vez e foram as mesmas coisas da última viagem, durante os 3 dias. Inclusive um dos dias faltou coco para as tapiocas, em outro dia acabaram os bolos. Eles permitem a entrada de pessoas de fora, o que termina sobrecarregando a equipe. Internet horrível, sempre caindo e Box do banheiro desconfortável.;7;;;;;;
4 de novembro de 2024;Satisfatório;Localização muito boa e perto de supermercado e restaurantes;Tive que mudar de quarto em função do barulho gerado pelos aparelhos de arcondiconado. O frigobar também é muito barulhento (velho).;6;;;;;;
1º de novembro de 2024;Hotel enganação , não condições com padrão da proposta;So da área de alimentação malmente;Eu achei o hotel uma enganação, chegada bonita mas paguei 340 reais por uma diária e fui para outro hotel ;;;;;;;
Ar condicionado velho ;" cama solteiro extramente pequena quanto de qualidade baixa e hotel muito Carol""";3;;;;;;;;
30 de outubro de 2024;Satisfatório;Espaco do quarto ;;;;;;;;
"Cama boaaa enorme""";Ar condicionado faz muito barulho, horrivel estronda mesmo. Muito barulhento. Acordei varias vezes;;;;;;;;;
"Ralo do banheiro entupido. Tomava banho e a agua acumulava n descia""";6;;;;;;;;;
29 de outubro de 2024;Bom;Boa localização e quarto confortável.;Poucos elevadores para muita gente. Café da manha superlotado, sem mesa disponível, os hospedes tinham que ir para a recepção comer. Espaço pequeno para quantidade de pessoas, demora na reposição das comidas e bebidas que abavam a todo instante. Foi caótico. Acredito que o problema não era em relação aos funcionários, mas sim a estrutura pequena para muita demanda.;7;;;;;;
28 de outubro de 2024;Muito caro pelo que oferecem, não voltaria;Muito caro pelo que oferece!;;;;;;;;
"Não ficaria novamente neste hotel novamente.""";Passei um fim de semana e fiquei as duas noites sem dormir direito.;;;;;;;;;
O ar condicionado é em cima de você; o vento vem no seu rosto e direto nas pernas; ou você fica com frio e se desligar morre de calor.;;;;;;;;
Não tem um edredom; é uma coberta flanelada que chega ser vergonhoso.;;;;;;;;;
O salão para tomar café da manhã é um caos; super pequeno; um barulho terrível e as pessoas uma em cima das outras; devido o espaço ser pequeno. Além disse pra comer tapioca; omelete e outras coisas que eles oferecem só tem uma moça fazendo e a fila fica imensa. Um lugar pra você fazer a refeição em paz assim que acorda; você só passa nervoso. O edifício tem mais de 30 andares; é impossível um espaço daquela para a quantidade de pessoas.;;;;
;;;;;;;;;;
A piscina e academia são bem pequena; não compensa.;;;;;;;;;
Preço muito caro pelo que oferecem.;;;;;;;;;;
O checkin é uma fila grande também; não consigo entender quase 2025 essa burocracia; precisam melhorar bastante. ;;;;;;;;
;;;;;;;;;;
Assim que cheguei a descarga estava com defeito; mas foi prontamente resolvido pela manutenção. ;;;;;;;;;
A única coisa boa é a localização;" de resto não vale a pena e da próxima vez procurarei outras opções.""";3;;;;;;;;
28 de outubro de 2024;Bom;Localização ;;;;;;;;
"Funcionários educados""";Café da manhã muito cheio. O local é pequeno para a quantidade de hóspede.;;;;;;;;;
"Instalações antigas""";7;;;;;;;;;
27 de outubro de 2024;Bom;Pequeno almoço e a simpatia dos funcionários.;Tamanho do quarto e do sistema pra pedir a limpeza no quarto, não nos foi informado e 1 dia perdemos o direito da limpeza no quarto.;7;;;;;;
26 de outubro de 2024;Uma noite em Recife;Localização, tamanho do dormitório e estacionamento.;Acesso por meio de identificação por digital que não funciona direito, ar condicionado barulhento é black-out que não veda bem a luz no dormitório.;7;;;;;;
23 de outubro de 2024;Classificação do hotel incompatível com o que oferece.;Nada.;A limpeza do quarto deixou a desejar. ;;;;;;;
A cabeceira da cama estava toda encardida. ;;;;;;;;;;
Pedi a substituição de toalhas e esperei por quase uma hora para troca-las; o que só aconteceu depois que me dirigi a recepção do hotel.;;;;;;;;;
A grade de canais da TV não tinha uma variedade de canais compatível com a classificação do hotel. Além disso; havia barata andando na área em que o café da manhã era servido. ;;;;;;;;;
"Os travesseiros eram muito baixos e o lençol da cama estava furado.""";4;;;;;;;;;
22 de outubro de 2024;Hotel muito bom;Além das instalações, comodidade e conforto, está bem localizado.;Da cama e travesseiro e da iluminação.;7;;;;;;
21 de outubro de 2024;Acomodação simples e com café da manhã muito fraco;Está bem localizado;Limpeza e café da manhã;5;;;;;;
20 de outubro de 2024;Bom;Chuveiro e vista do andar 23 era muito boa;Café da manhã peguei ovo mechido tava cheio de casca horrível. O preço não condiz com o oferecido.;7;;;;;;
20 de outubro de 2024;Aceitável;Localização;Cheiro do quarto .;5;;;;;;
19 de outubro de 2024;Satisfatório;localização, limpeza e educação dos funcionários.;Café da manhã....percebi que o Hotel estava mais cheio e que não tinha comida suficiente como das outras vezes, faltou bolo, queijo, café, tinha pouco pão . E os funcionários agitados para poder repor e supri a demanda.;6;;;;;;
