data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;
22 de abril de 2023;Aceitável ...;A localização e muito boa bem na orla da praia mais conhecida de Pernambuco...;As instalações sao antigas um prédio bem remotamente possivelmente dos anos 80 ou 70 . Que tiveram adaptações mais nao chega ser totalmente boa como por exemplo o golden park de foz do Iguaçu sem dúvida o melhor da rede onde possibilita fotos incríveis msm nas instalações o que nao e possível no de Pernambuco... resumindo ele e aceitável pra descansar ou ficar próximo dos melhores restaurantes e shopping de Recife...;5;;;;
21 de abril de 2023;Ótima localização, mas hotel antigo;Hotel precisa de reformas nas instalações, tomada da cabeçeira não funciona e banheiro muito antigo, chão alagado;Instalações antigas e sem funcionar;5;;;;
19 de abril de 2023;Boa;Localização;Elevador parou de funcionar e fiquei um tempo preso;6;;;;
18 de abril de 2023;Muito Bom!;O Atendimento, funcionários muito atenciosos, deixo um parabéns especial ao zelador que infelizmente não sei o nome, ele usava um HT e camisa social, ele foi muito simpático e educado. O hotel é muito organizado, muito bonito e o café da manhã maravilhoso, voltarei com certeza!;O valor da diária foi muito alto, apesar de ter sido um plano simples, eu esperava que o quarto fosse mais compatível com o que foi pago.;10;;;;
15 de abril de 2023;Decepcionante o quarto.;Gostei da localização.;Chuveiro fica pingando o tempo todo. Reclamei e não mudou nadA. O Box do banho é minúsculo. Aa tomadas deveriam ser mais próximas da cama para carregar e usar o fone simultâneamente. Não tem mesa no quarto. Enfim, tudo muito simples pelo preço que cobram.;6;;;;
15 de abril de 2023;Boa;Cama Confortável;Não tinha mesa para home office, mudei de apartamento e o segundo também não tinha a mesa.;5;;;;
13 de abril de 2023;Hospedagem agradável;Adorei os funcionários do café da manhã, muito prestativos, café da manhã com bastante opção de comida e bebida. A vista do hotel é bem legal. Um bom hotel.;O piso do nosso quarto era bem antigo e desgastado.;10;;;;
10 de abril de 2023;Decepcionante;;Estrutura do quarto, muito barulhento, o custo não é compatível com os serviços oferecidos.;4;;;;
30 de março de 2023;Decepcionante;Localização e vista do quarto;os quartos bem problemáticos, porta do banheiro que não fecha, pintura e decoração antigos, chão sujo;4;;;;
30 de março de 2023;Satisfatório;Localização;;;;;;
"Café da manhã""";Quartos ;;;;;;;
"Limpeza""";6;;;;;;;
29 de março de 2023;Excepcional;Principalmente da vista do hotel.;Não conseguir estacionamento;10;;;;
29 de março de 2023;Aceitável;Nada;Limpeza , estrutura;5;;;;
28 de março de 2023;Excepcional;Tudo;Nada;10;;;;
26 de março de 2023;Aceitável;Quarto muito pequeno com colchões velhos e banheiro minúsculo.;Breakfast was nice;5;;;;
24 de março de 2023;Ruim;Nada;Nos colocaram num quarto com enorme vazamento do banheiro. Somente depois que disse que iria embora resolveram nos trocar de quarto;3;;;;
20 de março de 2023;Ruim;Localização;Quartos muitos apertado , os travesseiros estava sujo , banheiro muito apertado pequeno , porém cadê da amanhã ótimo;3;;;;
14 de março de 2023;Uma excelente experiência com o local. Entrega tudo. Até agora sinto falta daquele amanhecer com o sol cortando o mar de;Sem nenhuma dúvida, a localização. Após conseguirmos um dos quartos frente mar, posso afirmar que nossa satisfação foi completa. É simplesmente lindo vc amanhecer com o mar e raiar do sol no mar sob sua vista.;Não posso reclamar, afinal peguei uma das 7.. 8 vagas disponíveis no estacionamento rotativo, mas tive que deixar meu carro parado e utilizar Uber pq se retirasse o carro, perderia a vaga e não me sentiria conforta deixando meu carro na avenida.;10;;;;
13 de março de 2023;Excepcional;Localização, atenção dos funcionários, comida;;10;;;;
6 de março de 2023;Aceitável;Localização, boa. Instalações ruins. Alguns funcionários bons.;Foi vendido o produto informando que teria garagem e na realidade não tinha.;5;;;;
4 de março de 2023;Custo benefício - RUIM;Café da manhã => OK;Das instalações no geral;1;;;;
3 de março de 2023;Satisfatório;Instalações boas, quarto ideal, café da manhã bom e localização ótima.;Grande parte dos funcionários é grosseira e não ajuda a resolver problemas.;6;;;;
27 de fevereiro de 2023;Pessoal nota 1000;Não consegui tomar café da manhã, por ter um horario pequeno;;10;;;;
26 de fevereiro de 2023;Ótima hospedagem.;Tudo. Fui muito bem recebido, todos os servidores do hotel muito atenciosos. O café da manhã de boa qualidade.;Tudo estava muito.bom não hotel.;10;;;;
26 de fevereiro de 2023;Decepcionado;Somente da localização.;Quarto sujo, aspecto de velho, café da manhã aparência de dormido.;2;;;;
23 de fevereiro de 2023;Nunca mais volto nesse hotel, muito ruim.;Hotel de péssimo atendimento, limpeza, organização, café horrível. Tudo muito ruim. Não indico a ninguém.;Não gostei de nada, td muito ruim, principalmente a limpeza.;1;;;;
22 de fevereiro de 2023;Razoável;localização;Hotel com instalações antigas, precisando de reformas modernas.;5;;;;
22 de fevereiro de 2023;Excepcional;Ótima localização! Curtimos tranquilamente a praia em frente ao hotel. Gostei bastante da piscina e com certeza ficarei no mesmo lugar da próxima vez.;;10;;;;
22 de fevereiro de 2023;Aceitável;;Estrutura do local muito antiquada;5;;;;
14 de fevereiro de 2023;Excepcional;Devido um problema técnico o hotel não teve como nós receber, fomos encaminhados para o Euro Suíte quarto Luxo com vista para o Mar;Precisa fazer o chek-out e ir embora 🥺;10;;;;
13 de fevereiro de 2023;Aceitável;Atendimento dos funcionários.;Banheiro pequeno.;5;;;;
13 de fevereiro de 2023;decepcionante.;apenas a localização e o café da manhã .;Quarto caindo aos pedaços , fedendo a mofo , muito bizarro , decepcionante.;4;;;;
11 de fevereiro de 2023;Satisfatório;Localização é boa;Particularmente não gostei atendimento! Pedi informações sobre cofre e não obtive, frigobar sem itens. Enfim.... não gostei. 👎 ;;;;;
"Quarto dos fundos sem vista pra nada. Paredão.""";6;;;;;;;
7 de fevereiro de 2023;Caro e muito ruim.;Só a localização.;Pequei esse hotel para passar uma diária com meu esposo e neném enquanto esperávamos um voo de madrugada. A diária era cara mas o hotel parecia confortável pelas fotos. Foi uma decepção. O quarto era velho e caindo aos pedaços, com infiltrações nas paredes. A janela dava para uma parede. O sanitário sujo. Lençois manchados. Ar condicionado com mau cheiro. Deixamos o carro na garagem do hotel e o vigia da garagem parava os carros em vagas uma na fente da outra, em fila dupla, fechando os carros de trás. Quando avisamos que íamos sair de madrugada por causa do voo, nos foi avisado que o vigia noturno fica com as chaves e retira os carros da frente. Na hora de sair, o vigia não estava lá, depois de um tempo procurando, apareceu um cara que não sabia dirigir o carro parado na frente do nosso, meu esposo teve que manobrar os carros dos outros hóspedes para que a gente conseguisse sair, tudo isso com uma criança de colo dormindo. Quase perdemos o vôo.;3;;;;
4 de fevereiro de 2023;Excepcional;Tudo top;;10;;;;
4 de fevereiro de 2023;Excepcional;Gostei da localização e atendimento.;;10;;;;
2 de fevereiro de 2023;Excepcional;Gostei dos atendimentos, do local, café ☕ 👍.;;10;;;;
31 de janeiro de 2023;No geral achei tudo muito bom.;Gostei da educação e dos funcionários,da localização,da limpeza, achei tudo excelente.;Só não gostei da cortina do quarto, não é legal ter claridade do rosto assim que o sol aparece.;10;;;;
30 de janeiro de 2023;Estrutura muito venha e acomodações também;limpeza;Acomodações totalmente velhas ;;;;;
provadas quebradas ;;;;;;;;
quartos super velhos ;;;;;;;;
não vale o valor cobrado ;;;;;;;;
solicitei mudança de quarto me recusava a ficar em um quarto tão Velho e quebrado privada sem funcionar do 811 box do banheiro minúsculo chuveiro péssimo ;;;;;;;;
controle de tv sem funcionar 100% ;;;;;;;;
Mudei de quarto no 2º dia ;;;;;;;;
o 2º era melhor; mas o botão da privada tb com defeito ;;;;;;;
porta tb quebrando ;;;;;;;;
"o banheiro era bem melhor em relação ao tamanho""";4;;;;;;;
30 de janeiro de 2023;Decepção;Boa localização;Check in atrasou 40 min (quarto não estava liberado às 14h), tudo cheirava a mofo e não houve serviço de quarto no segundo dia;3;;;;
30 de janeiro de 2023;Ruim;a localização;o café da manhã é muito fraco;3;;;;
29 de janeiro de 2023;boa localização, atendimento mas o empreendimento precisa de reforma e manutenção;Espaco;Manutencao;6;;;;
27 de janeiro de 2023;funcionários totalmente atenciosos, hotel confortável e bonito. localização excelente;café da manhã espetacular a vista lindíssima.;;10;;;;
25 de janeiro de 2023;bela localização;localização perfeita;elevadores antigos, sujos e com odor, quarto e banheiros antigos. recepcionista estava impaciente;6;;;;
22 de janeiro de 2023;Mais-ou-menos;Localização;Tudo é pago à parte, desde um travesseiro extra a um omelete no café da manhã.;6;;;;
21 de janeiro de 2023;o básico, nem muito cara pra te fazer raiva nem muito barato pra não passar vergonha;muito simples;banheiro;6;;;;
20 de janeiro de 2023;Aceitável;Localizacao e area comum sao boas.;Os quartos sao velhos e estavam mal cuidados. Cheiro de mofo no corredor e quartos.;5;;;;
19 de janeiro de 2023;Péssima experiência.;;Reservei um quarto para 3 adultos e 1 criança. Chegando lá, o recepcionista informou, apenas quando perguntado, que o quarto era para 3, e que a criança era 'cortesia', e que deveria dormir na mesma cama dos pais. Pedi um colchão para colocar no chão, mas me foi negado. Pedi recibo, mas ele se recusou a discriminar a quantidade de leitos. ;;;;;
No café da manhã também fomos mal atendidos; funcionário mal humorado; queria que fossemos embora antes do horário de encerramento. ;;;;;;
Quarto de frente para o mar; e black-out não fecha completamente. Acordei com sol no rosto. ;;;;;;;
Apesar de estar em boa viagem; a praia em frente não pode ser frequentada;" pois a faixa de areia é muito estreita.""";3;;;;;
19 de janeiro de 2023;Conforto e localização.;Localização. Limpeza. Organização.;Estacionamento.;10;;;;
18 de janeiro de 2023;Excepcional;Tudo ótimo! Café excelente e os funcionários da recepção pela tarde são ótimos bem simpáticos.;Não tenho o que reclamar!;10;;;;
17 de janeiro de 2023;Excepcional;A vista é maravilhosa muito perto do mar;O único problema é o chuveiro estava pingando;10;;;;
11 de janeiro de 2023;ótima localização;de tudo de bom e de melhor;a internet oscilava muito;10;;;;
9 de janeiro de 2023;ótimo custo benefício;vista incrível;;10;;;;
8 de janeiro de 2023;Excepcional;Tudo, principalmente a sala de jogos;;10;;;;
7 de janeiro de 2023;Ruim;Localização;Banheiro com mal cheiro, não parecia limpo...;3;;;;
6 de janeiro de 2023;Ótimo hotel;Ótimo hotel, conforto, limpeza nota 10, funcionários super gentis, excelente.;;;;;;
Ótimo café da manhã; variado;" com certeza voltaria""";Piscina pequena.;;;;;
Mas ótimo hotel; conforto; limpeza nota 10; funcionários super gentis;" excelente.""";10;;;
6 de janeiro de 2023;Aparenta ser oque nao é.;Acesso a praia;A recepcao muito pouco esclarecedora... nao apresentou direito o hotel, o cartao de acesso ao quarto vivia dando problema e os quartos muito pequenos... sem falar nas placas pelos corredores e enfeotes na recepcao que vivia batendo na minha cabeca... e nem sou tao alto assim.;6;;;;
3 de janeiro de 2023;muito agradável;bom ambiente, limpo e organizado;nada;10;;;;
3 de janeiro de 2023;Satisfatório;Localização próxima a praia;Quarto imoveis antigo .;6;;;;
3 de janeiro de 2023;poderia ter sido bem melhor;limpeza! cheguei no quarto quando fiz o check in tinha 3 baratas;falta de empatia da parte do hotel;1;;;;
3 de janeiro de 2023;Excepcional;Boa acomodação e atendimento;Local um pouco antigo, mas n deixa a desejar;10;;;;
2 de janeiro de 2023;Satisfatório;Localização;Quarta muito antigo;;;;;
"Garagem pessima""";6;;;;;;;
31 de dezembro de 2022;Aceitável;;Na reserva fala q tem estacionamento e chegando lá disse q n tinha vaga por toda a estadia.. é so reservei lá pq tinha estacionamento.;5;;;;
30 de dezembro de 2022;Maravilha,;Gostei do café da manhã! Poderei ter mas variação de frutas, visto estarmos em um país tropical.;Ter restaurante no hotel, mais à localização é boa, bem situado e com ótimos restaurantes à vouta.;10;;;;
30 de dezembro de 2022;Decepcionante;localizacao;fraco;4;;;;
28 de dezembro de 2022;Excepcional;Tudo otimo, boa localização, perto da praia e do aeroporto, acomodação perfeita, super indico, meu filho amou pq tinha sala de jogos.;;10;;;;
25 de dezembro de 2022;Excepcional;Ótimo atendimento 🤩🤩;;10;;;;
25 de dezembro de 2022;Péssimo;localização e o café da manhã;limpeza, manutenção do quarto ruim;1;;;;
24 de dezembro de 2022;Satisfatório;Dos funcionários;Hotel antigo quartos feio;6;;;;
24 de dezembro de 2022;Recomendo o Golden Park Recife a todos;A receptividade dos funcionários é ótima, os quartos são confortáveis, bom serviço de quarto e o café da manhã bem variado, além de tudo o hotel é bem localizado, adorei e recomendo.;A única coisa que não gostei foi assim que fiz o check in e fui para o quarto a tranca da porta estava com defeito, porém o hotel providenciou o conserto de imediato, fora isso, no mais tudo perfeito.;10;;;;
24 de dezembro de 2022;Satisfatório;Localização;Acomodação antigas, carece de manutenções urgentes;6;;;;
23 de dezembro de 2022;Aceitável;Localização;Estacionamento muito inconveniente.;;;;;
Funcionárias começam cedo a limpeza;" falando alto e o quarto não tem isolamento acústico.""";5;;;;;;
21 de dezembro de 2022;Excepcional;Atendimento.;Localização. Esperava mais de Boa viagem.;10;;;;
19 de dezembro de 2022;Excepcional;Guaje tudo;Net;10;;;;
19 de dezembro de 2022;;;;10;;;;
19 de dezembro de 2022;para passar uma noite da , porém se tiver que ficar mais dias não recomendo !;a localização é ótima, o café da manhã também !;no Booking dia que tem vaga de garagem e que é 24 horas porém quando cheguei lá tive que deixar meu carro estacionado na rua! porque tem pouquíssimas vagas ! e os quartos são bem antigos com cama e enxoval nada confortável,;4;;;;
17 de dezembro de 2022;Não recomendo.;;Eu avisei com antecedência o horário da minha chegada. Não recebi retorno. Quando cheguei ao hotel tarde da noite, me disseram que minha diária foi transferida pra outro hotel, devido a problemas em alguns quartos. Fiz uma reserva para 3 pessoas e quando cheguei ao outro hotel, o quarto só tinha uma cama de casal. Pedi para trocar, mas não havia quarto disponível. Arrumaram um colchão, mas não tinha travesseiro. Foi uma experiência bem ruim :(;1;;;;
